problem,run,generation_window,block,operator,selection_count,selection_probability
T500,10,1750-1800,offload,BITFLIP,14,0.035
T500,10,1750-1800,offload,RESAMPLE,0,0.0
T500,10,1750-1800,seq,GA,129,0.3225
T500,10,1750-1800,seq,SWAP,204,0.51
T500,10,1750-1800,seq,VNS,67,0.1675
T500,10,1750-1800,seq,RESAMPLE,0,0.0
T500,10,1750-1800,dev,DE,23,0.0575
T500,10,1750-1800,dev,GDE,366,0.915
T500,10,1750-1800,dev,LEVY,11,0.0275
T500,10,1750-1800,dev,RESAMPLE,0,0.0
T500,10,1800-1850,offload,GA,81,0.2025
T500,10,1800-1850,offload,DE,267,0.6675
T500,10,1800-1850,offload,BITFLIP,52,0.13
T500,10,1800-1850,offload,RESAMPLE,0,0.0
T500,10,1800-1850,seq,GA,104,0.26
T500,10,1800-1850,seq,SWAP,245,0.6125
T500,10,1800-1850,seq,VNS,51,0.1275
T500,10,1800-1850,seq,RESAMPLE,0,0.0
T500,10,1800-1850,dev,DE,25,0.0625
T500,10,1800-1850,dev,GDE,364,0.91
T500,10,1800-1850,dev,LEVY,11,0.0275
T500,10,1800-1850,dev,RESAMPLE,0,0.0
T500,10,1850-1900,offload,GA,116,0.29
T500,10,1850-1900,offload,DE,232,0.58
T500,10,1850-1900,offload,BITFLIP,52,0.13
T500,10,1850-1900,offload,RESAMPLE,0,0.0
T500,10,1850-1900,seq,GA,77,0.1925
T500,10,1850-1900,seq,SWAP,247,0.6175
T500,10,1850-1900,seq,VNS,76,0.19
T500,10,1850-1900,seq,RESAMPLE,0,0.0
T500,10,1850-1900,dev,DE,2,0.005
T500,10,1850-1900,dev,GDE,378,0.945
T500,10,1850-1900,dev,LEVY,20,0.05
T500,10,1850-1900,dev,RESAMPLE,0,0.0
T500,10,1900-1950,offload,GA,182,0.455
T500,10,1900-1950,offload,DE,202,0.505
T500,10,1900-1950,offload,BITFLIP,16,0.04
T500,10,1900-1950,offload,RESAMPLE,0,0.0
T500,10,1900-1950,seq,GA,108,0.27
T500,10,1900-1950,seq,SWAP,202,0.505
T500,10,1900-1950,seq,VNS,90,0.225
T500,10,1900-1950,seq,RESAMPLE,0,0.0
T500,10,1900-1950,dev,DE,46,0.115
T500,10,1900-1950,dev,GDE,351,0.8775
T500,10,1900-1950,dev,LEVY,3,0.0075
T500,10,1900-1950,dev,RESAMPLE,0,0.0
T500,10,1950-2000,offload,GA,208,0.52
T500,10,1950-2000,offload,DE,186,0.465
T500,10,1950-2000,offload,BITFLIP,6,0.015
T500,10,1950-2000,offload,RESAMPLE,0,0.0
T500,10,1950-2000,seq,GA,123,0.3075
T500,10,1950-2000,seq,SWAP,193,0.4825
T500,10,1950-2000,seq,VNS,84,0.21
T500,10,1950-2000,seq,RESAMPLE,0,0.0
T500,10,1950-2000,dev,DE,58,0.145
T500,10,1950-2000,dev,GDE,336,0.84
T500,10,1950-2000,dev,LEVY,6,0.015
T500,10,1950-2000,dev,RESAMPLE,0,0.0
T500,10,2000-2050,offload,GA,151,0.3775
T500,10,2000-2050,offload,DE,214,0.535
T500,10,2000-2050,offload,BITFLIP,35,0.0875
T500,10,2000-2050,offload,RESAMPLE,0,0.0
T500,10,2000-2050,seq,GA,98,0.245
T500,10,2000-2050,seq,SWAP,243,0.6075
T500,10,2000-2050,seq,VNS,59,0.1475
T500,10,2000-2050,seq,RESAMPLE,0,0.0
T500,10,2000-2050,dev,DE,23,0.0575
T500,10,2000-2050,dev,GDE,353,0.8825
T500,10,2000-2050,dev,LEVY,24,0.06
T500,10,2000-2050,dev,RESAMPLE,0,0.0
T500,10,2050-2100,offload,GA,241,0.6025
T500,10,2050-2100,offload,DE,141,0.3525
T500,10,2050-2100,offload,BITFLIP,18,0.045
T500,10,2050-2100,offload,RESAMPLE,0,0.0
T500,10,2050-2100,seq,GA,333,0.8325
T500,10,2050-2100,seq,SWAP,43,0.1075
T500,10,2050-2100,seq,VNS,22,0.055
T500,10,2050-2100,seq,RESAMPLE,2,0.005
T500,10,2050-2100,dev,DE,192,0.48
T500,10,2050-2100,dev,GDE,181,0.4525
T500,10,2050-2100,dev,LEVY,2,0.005
T500,10,2050-2100,dev,RESAMPLE,25,0.0625
T500,10,2100-2150,offload,GA,261,0.6525
T500,10,2100-2150,offload,DE,131,0.3275
T500,10,2100-2150,offload,BITFLIP,8,0.02
T500,10,2100-2150,offload,RESAMPLE,0,0.0
T500,10,2100-2150,seq,GA,264,0.66
T500,10,2100-2150,seq,SWAP,109,0.2725
T500,10,2100-2150,seq,VNS,26,0.065
T500,10,2100-2150,seq,RESAMPLE,1,0.0025
T500,10,2100-2150,dev,DE,104,0.26
T500,10,2100-2150,dev,GDE,293,0.7325
T500,10,2100-2150,dev,LEVY,3,0.0075
T500,10,2100-2150,dev,RESAMPLE,0,0.0
T500,10,2150-2200,offload,GA,226,0.565
T500,10,2150-2200,offload,DE,158,0.395
T500,10,2150-2200,offload,BITFLIP,16,0.04
T500,10,2150-2200,offload,RESAMPLE,0,0.0
T500,10,2150-2200,seq,GA,135,0.3375
T500,10,2150-2200,seq,SWAP,206,0.515
T500,10,2150-2200,seq,VNS,59,0.1475
T500,10,2150-2200,seq,RESAMPLE,0,0.0
T500,10,2150-2200,dev,DE,27,0.0675
T500,10,2150-2200,dev,GDE,359,0.8975
T500,10,2150-2200,dev,LEVY,14,0.035
T500,10,2150-2200,dev,RESAMPLE,0,0.0
T500,10,2200-2250,offload,GA,191,0.4775
T500,10,2200-2250,offload,DE,169,0.4225
T500,10,2200-2250,offload,BITFLIP,40,0.1
T500,10,2200-2250,offload,RESAMPLE,0,0.0
T500,10,2200-2250,seq,GA,102,0.255
T500,10,2200-2250,seq,SWAP,235,0.5875
T500,10,2200-2250,seq,VNS,63,0.1575
T500,10,2200-2250,seq,RESAMPLE,0,0.0
T500,10,2200-2250,dev,DE,58,0.145
T500,10,2200-2250,dev,GDE,327,0.8175
T500,10,2200-2250,dev,LEVY,15,0.0375
T500,10,2200-2250,dev,RESAMPLE,0,0.0
T500,10,2250-2300,offload,GA,239,0.5975
T500,10,2250-2300,offload,DE,134,0.335
T500,10,2250-2300,offload,BITFLIP,26,0.065
T500,10,2250-2300,offload,RESAMPLE,1,0.0025
T500,10,2250-2300,seq,GA,320,0.8
T500,10,2250-2300,seq,SWAP,54,0.135
T500,10,2250-2300,seq,VNS,23,0.0575
T500,10,2250-2300,seq,RESAMPLE,3,0.0075
T500,10,2250-2300,dev,DE,157,0.3925
T500,10,2250-2300,dev,GDE,228,0.57
T500,10,2250-2300,dev,LEVY,6,0.015
T500,10,2250-2300,dev,RESAMPLE,9,0.0225
T500,10,2300-2350,offload,GA,247,0.6175
T500,10,2300-2350,offload,DE,130,0.325
T500,10,2300-2350,offload,BITFLIP,21,0.0525
T500,10,2300-2350,offload,RESAMPLE,2,0.005
T500,10,2300-2350,seq,GA,398,0.995
T500,10,2300-2350,seq,SWAP,0,0.0
T500,10,2300-2350,seq,VNS,2,0.005
T500,10,2300-2350,seq,RESAMPLE,0,0.0
T500,10,2300-2350,dev,DE,324,0.81
T500,10,2300-2350,dev,GDE,29,0.0725
T500,10,2300-2350,dev,LEVY,3,0.0075
T500,10,2300-2350,dev,RESAMPLE,44,0.11
T500,10,2350-2400,offload,GA,251,0.6275
T500,10,2350-2400,offload,DE,133,0.3325
T500,10,2350-2400,offload,BITFLIP,16,0.04
T500,10,2350-2400,offload,RESAMPLE,0,0.0
T500,10,2350-2400,seq,GA,244,0.61
T500,10,2350-2400,seq,SWAP,126,0.315
T500,10,2350-2400,seq,VNS,27,0.0675
T500,10,2350-2400,seq,RESAMPLE,3,0.0075
T500,10,2350-2400,dev,DE,51,0.1275
T500,10,2350-2400,dev,GDE,338,0.845
T500,10,2350-2400,dev,LEVY,10,0.025
T500,10,2350-2400,dev,RESAMPLE,1,0.0025
T500,10,2400-2450,offload,GA,238,0.595
T500,10,2400-2450,offload,DE,142,0.355
T500,10,2400-2450,offload,BITFLIP,20,0.05
T500,10,2400-2450,offload,RESAMPLE,0,0.0
T500,10,2400-2450,seq,GA,92,0.23
T500,10,2400-2450,seq,SWAP,254,0.635
T500,10,2400-2450,seq,VNS,54,0.135
T500,10,2400-2450,seq,RESAMPLE,0,0.0
T500,10,2400-2450,dev,DE,73,0.1825
T500,10,2400-2450,dev,GDE,313,0.7825
T500,10,2400-2450,dev,LEVY,14,0.035
T500,10,2400-2450,dev,RESAMPLE,0,0.0
T500,10,2450-2500,offload,GA,253,0.6325
T500,10,2450-2500,offload,DE,137,0.3425
T500,10,2450-2500,offload,BITFLIP,10,0.025
T500,10,2450-2500,offload,RESAMPLE,0,0.0
T500,10,2450-2500,seq,GA,75,0.1875
T500,10,2450-2500,seq,SWAP,247,0.6175
T500,10,2450-2500,seq,VNS,78,0.195
T500,10,2450-2500,seq,RESAMPLE,0,0.0
T500,10,2450-2500,dev,DE,28,0.07
T500,10,2450-2500,dev,GDE,349,0.8725
T500,10,2450-2500,dev,LEVY,23,0.0575
T500,10,2450-2500,dev,RESAMPLE,0,0.0
T500,10,2500-2550,offload,GA,236,0.59
T500,10,2500-2550,offload,DE,135,0.3375
T500,10,2500-2550,offload,BITFLIP,29,0.0725
T500,10,2500-2550,offload,RESAMPLE,0,0.0
T500,10,2500-2550,seq,GA,128,0.32
T500,10,2500-2550,seq,SWAP,216,0.54
T500,10,2500-2550,seq,VNS,56,0.14
T500,10,2500-2550,seq,RESAMPLE,0,0.0
T500,10,2500-2550,dev,DE,38,0.095
T500,10,2500-2550,dev,GDE,343,0.8575
T500,10,2500-2550,dev,LEVY,19,0.0475
T500,10,2500-2550,dev,RESAMPLE,0,0.0
T500,10,2550-2600,offload,GA,247,0.6175
T500,10,2550-2600,offload,DE,138,0.345
T500,10,2550-2600,offload,BITFLIP,15,0.0375
T500,10,2550-2600,offload,RESAMPLE,0,0.0
T500,10,2550-2600,seq,GA,245,0.6125
T500,10,2550-2600,seq,SWAP,136,0.34
T500,10,2550-2600,seq,VNS,18,0.045
T500,10,2550-2600,seq,RESAMPLE,1,0.0025
T500,10,2550-2600,dev,DE,107,0.2675
T500,10,2550-2600,dev,GDE,268,0.67
T500,10,2550-2600,dev,LEVY,13,0.0325
T500,10,2550-2600,dev,RESAMPLE,12,0.03
T500,10,2600-2650,offload,GA,250,0.625
T500,10,2600-2650,offload,DE,127,0.3175
T500,10,2600-2650,offload,BITFLIP,21,0.0525
T500,10,2600-2650,offload,RESAMPLE,2,0.005
T500,10,2600-2650,seq,GA,267,0.6675
T500,10,2600-2650,seq,SWAP,93,0.2325
T500,10,2600-2650,seq,VNS,40,0.1
T500,10,2600-2650,seq,RESAMPLE,0,0.0
T500,10,2600-2650,dev,DE,233,0.5825
T500,10,2600-2650,dev,GDE,140,0.35
T500,10,2600-2650,dev,LEVY,3,0.0075
T500,10,2600-2650,dev,RESAMPLE,24,0.06
T500,10,2650-2700,offload,GA,230,0.575
T500,10,2650-2700,offload,DE,145,0.3625
T500,10,2650-2700,offload,BITFLIP,25,0.0625
T500,10,2650-2700,offload,RESAMPLE,0,0.0
T500,10,2650-2700,seq,GA,192,0.48
T500,10,2650-2700,seq,SWAP,166,0.415
T500,10,2650-2700,seq,VNS,42,0.105
T500,10,2650-2700,seq,RESAMPLE,0,0.0
T500,10,2650-2700,dev,DE,44,0.11
T500,10,2650-2700,dev,GDE,345,0.8625
T500,10,2650-2700,dev,LEVY,11,0.0275
T500,10,2650-2700,dev,RESAMPLE,0,0.0
T500,10,2700-2750,offload,GA,238,0.595
T500,10,2700-2750,offload,DE,146,0.365
T500,10,2700-2750,offload,BITFLIP,16,0.04
T500,10,2700-2750,offload,RESAMPLE,0,0.0
T500,10,2700-2750,seq,GA,196,0.49
T500,10,2700-2750,seq,SWAP,170,0.425
T500,10,2700-2750,seq,VNS,34,0.085
T500,10,2700-2750,seq,RESAMPLE,0,0.0
T500,10,2700-2750,dev,DE,73,0.1825
T500,10,2700-2750,dev,GDE,313,0.7825
T500,10,2700-2750,dev,LEVY,14,0.035
T500,10,2700-2750,dev,RESAMPLE,0,0.0
T500,10,2750-2800,offload,GA,223,0.5575
T500,10,2750-2800,offload,DE,136,0.34
T500,10,2750-2800,offload,BITFLIP,41,0.1025
T500,10,2750-2800,offload,RESAMPLE,0,0.0
T500,10,2750-2800,seq,GA,102,0.255
T500,10,2750-2800,seq,SWAP,236,0.59
T500,10,2750-2800,seq,VNS,62,0.155
T500,10,2750-2800,seq,RESAMPLE,0,0.0
T500,10,2750-2800,dev,DE,76,0.19
T500,10,2750-2800,dev,GDE,288,0.72
T500,10,2750-2800,dev,LEVY,24,0.06
T500,10,2750-2800,dev,RESAMPLE,12,0.03
T500,10,2800-2850,offload,GA,237,0.5925
T500,10,2800-2850,offload,DE,139,0.3475
T500,10,2800-2850,offload,BITFLIP,24,0.06
T500,10,2800-2850,offload,RESAMPLE,0,0.0
T500,10,2800-2850,seq,GA,264,0.66
T500,10,2800-2850,seq,SWAP,106,0.265
T500,10,2800-2850,seq,VNS,30,0.075
T500,10,2800-2850,seq,RESAMPLE,0,0.0
T500,10,2800-2850,dev,DE,191,0.4775
T500,10,2800-2850,dev,GDE,181,0.4525
T500,10,2800-2850,dev,LEVY,1,0.0025
T500,10,2800-2850,dev,RESAMPLE,27,0.0675
T500,10,2850-2900,offload,GA,245,0.6125
T500,10,2850-2900,offload,DE,134,0.335
T500,10,2850-2900,offload,BITFLIP,21,0.0525
T500,10,2850-2900,offload,RESAMPLE,0,0.0
T500,10,2850-2900,seq,GA,154,0.385
T500,10,2850-2900,seq,SWAP,215,0.5375
T500,10,2850-2900,seq,VNS,31,0.0775
T500,10,2850-2900,seq,RESAMPLE,0,0.0
T500,10,2850-2900,dev,DE,144,0.36
T500,10,2850-2900,dev,GDE,247,0.6175
T500,10,2850-2900,dev,LEVY,1,0.0025
T500,10,2850-2900,dev,RESAMPLE,8,0.02
T500,10,2900-2950,offload,GA,261,0.6525
T500,10,2900-2950,offload,DE,125,0.3125
T500,10,2900-2950,offload,BITFLIP,14,0.035
T500,10,2900-2950,offload,RESAMPLE,0,0.0
T500,10,2900-2950,seq,GA,167,0.4175
T500,10,2900-2950,seq,SWAP,182,0.455
T500,10,2900-2950,seq,VNS,50,0.125
T500,10,2900-2950,seq,RESAMPLE,1,0.0025
T500,10,2900-2950,dev,DE,110,0.275
T500,10,2900-2950,dev,GDE,276,0.69
T500,10,2900-2950,dev,LEVY,14,0.035
T500,10,2900-2950,dev,RESAMPLE,0,0.0
T500,10,2950-3000,offload,GA,243,0.6075
T500,10,2950-3000,offload,DE,141,0.3525
T500,10,2950-3000,offload,BITFLIP,16,0.04
T500,10,2950-3000,offload,RESAMPLE,0,0.0
T500,10,2950-3000,seq,GA,95,0.2375
T500,10,2950-3000,seq,SWAP,252,0.63
T500,10,2950-3000,seq,VNS,52,0.13
T500,10,2950-3000,seq,RESAMPLE,1,0.0025
T500,10,2950-3000,dev,DE,88,0.22
T500,10,2950-3000,dev,GDE,296,0.74
T500,10,2950-3000,dev,LEVY,16,0.04
T500,10,2950-3000,dev,RESAMPLE,0,0.0
T500,10,3000-3050,offload,GA,209,0.5225
T500,10,3000-3050,offload,DE,152,0.38
T500,10,3000-3050,offload,BITFLIP,39,0.0975
T500,10,3000-3050,offload,RESAMPLE,0,0.0
T500,10,3000-3050,seq,GA,115,0.2875
T500,10,3000-3050,seq,SWAP,221,0.5525
T500,10,3000-3050,seq,VNS,64,0.16
T500,10,3000-3050,seq,RESAMPLE,0,0.0
T500,10,3000-3050,dev,DE,61,0.1525
T500,10,3000-3050,dev,GDE,314,0.785
T500,10,3000-3050,dev,LEVY,25,0.0625
T500,10,3000-3050,dev,RESAMPLE,0,0.0
T500,10,3050-3100,offload,GA,210,0.525
T500,10,3050-3100,offload,DE,137,0.3425
T500,10,3050-3100,offload,BITFLIP,53,0.1325
T500,10,3050-3100,offload,RESAMPLE,0,0.0
T500,10,3050-3100,seq,GA,70,0.175
T500,10,3050-3100,seq,SWAP,266,0.665
T500,10,3050-3100,seq,VNS,64,0.16
T500,10,3050-3100,seq,RESAMPLE,0,0.0
T500,10,3050-3100,dev,DE,73,0.1825
T500,10,3050-3100,dev,GDE,276,0.69
T500,10,3050-3100,dev,LEVY,20,0.05
T500,10,3050-3100,dev,RESAMPLE,31,0.0775
T500,10,3100-3150,offload,GA,231,0.5775
T500,10,3100-3150,offload,DE,139,0.3475
T500,10,3100-3150,offload,BITFLIP,30,0.075
T500,10,3100-3150,offload,RESAMPLE,0,0.0
T500,10,3100-3150,seq,GA,88,0.22
T500,10,3100-3150,seq,SWAP,280,0.7
T500,10,3100-3150,seq,VNS,32,0.08
T500,10,3100-3150,seq,RESAMPLE,0,0.0
T500,10,3100-3150,dev,DE,57,0.1425
T500,10,3100-3150,dev,GDE,321,0.8025
T500,10,3100-3150,dev,LEVY,22,0.055
T500,10,3100-3150,dev,RESAMPLE,0,0.0
T500,10,3150-3200,offload,GA,245,0.6125
T500,10,3150-3200,offload,DE,152,0.38
T500,10,3150-3200,offload,BITFLIP,3,0.0075
T500,10,3150-3200,offload,RESAMPLE,0,0.0
T500,10,3150-3200,seq,GA,122,0.305
T500,10,3150-3200,seq,SWAP,230,0.575
T500,10,3150-3200,seq,VNS,48,0.12
T500,10,3150-3200,seq,RESAMPLE,0,0.0
T500,10,3150-3200,dev,DE,122,0.305
T500,10,3150-3200,dev,GDE,256,0.64
T500,10,3150-3200,dev,LEVY,18,0.045
T500,10,3150-3200,dev,RESAMPLE,4,0.01
T500,10,3200-3250,offload,GA,234,0.585
T500,10,3200-3250,offload,DE,150,0.375
T500,10,3200-3250,offload,BITFLIP,16,0.04
T500,10,3200-3250,offload,RESAMPLE,0,0.0
T500,10,3200-3250,seq,GA,261,0.6525
T500,10,3200-3250,seq,SWAP,122,0.305
T500,10,3200-3250,seq,VNS,17,0.0425
T500,10,3200-3250,seq,RESAMPLE,0,0.0
T500,10,3200-3250,dev,DE,86,0.215
T500,10,3200-3250,dev,GDE,278,0.695
T500,10,3200-3250,dev,LEVY,11,0.0275
T500,10,3200-3250,dev,RESAMPLE,25,0.0625
T500,10,3250-3300,offload,GA,246,0.615
T500,10,3250-3300,offload,DE,145,0.3625
T500,10,3250-3300,offload,BITFLIP,9,0.0225
T500,10,3250-3300,offload,RESAMPLE,0,0.0
T500,10,3250-3300,seq,GA,308,0.77
T500,10,3250-3300,seq,SWAP,73,0.1825
T500,10,3250-3300,seq,VNS,19,0.0475
T500,10,3250-3300,seq,RESAMPLE,0,0.0
T500,10,3250-3300,dev,DE,231,0.5775
T500,10,3250-3300,dev,GDE,128,0.32
T500,10,3250-3300,dev,LEVY,11,0.0275
T500,10,3250-3300,dev,RESAMPLE,30,0.075
T500,10,3300-3350,offload,GA,247,0.6175
T500,10,3300-3350,offload,DE,150,0.375
T500,10,3300-3350,offload,BITFLIP,1,0.0025
T500,10,3300-3350,offload,RESAMPLE,2,0.005
T500,10,3300-3350,seq,GA,392,0.98
T500,10,3300-3350,seq,SWAP,1,0.0025
T500,10,3300-3350,seq,VNS,3,0.0075
T500,10,3300-3350,seq,RESAMPLE,4,0.01
T500,10,3300-3350,dev,DE,327,0.8175
T500,10,3300-3350,dev,GDE,2,0.005
T500,10,3300-3350,dev,LEVY,1,0.0025
T500,10,3300-3350,dev,RESAMPLE,70,0.175
T500,10,3350-3400,offload,GA,254,0.635
T500,10,3350-3400,offload,DE,122,0.305
T500,10,3350-3400,offload,BITFLIP,24,0.06
T500,10,3350-3400,offload,RESAMPLE,0,0.0
T500,10,3350-3400,seq,GA,291,0.7275
T500,10,3350-3400,seq,SWAP,78,0.195
T500,10,3350-3400,seq,VNS,31,0.0775
T500,10,3350-3400,seq,RESAMPLE,0,0.0
T500,10,3350-3400,dev,DE,171,0.4275
T500,10,3350-3400,dev,GDE,203,0.5075
T500,10,3350-3400,dev,LEVY,8,0.02
T500,10,3350-3400,dev,RESAMPLE,18,0.045
T500,10,3400-3450,offload,GA,245,0.6125
T500,10,3400-3450,offload,DE,137,0.3425
T500,10,3400-3450,offload,BITFLIP,18,0.045
T500,10,3400-3450,offload,RESAMPLE,0,0.0
T500,10,3400-3450,seq,GA,119,0.2975
T500,10,3400-3450,seq,SWAP,242,0.605
T500,10,3400-3450,seq,VNS,38,0.095
T500,10,3400-3450,seq,RESAMPLE,1,0.0025
T500,10,3400-3450,dev,DE,7,0.0175
T500,10,3400-3450,dev,GDE,352,0.88
T500,10,3400-3450,dev,LEVY,41,0.1025
T500,10,3400-3450,dev,RESAMPLE,0,0.0
T500,10,3450-3500,offload,GA,254,0.635
T500,10,3450-3500,offload,DE,123,0.3075
T500,10,3450-3500,offload,BITFLIP,22,0.055
T500,10,3450-3500,offload,RESAMPLE,1,0.0025
T500,10,3450-3500,seq,GA,330,0.825
T500,10,3450-3500,seq,SWAP,68,0.17
T500,10,3450-3500,seq,VNS,2,0.005
T500,10,3450-3500,seq,RESAMPLE,0,0.0
T500,10,3450-3500,dev,DE,163,0.4075
T500,10,3450-3500,dev,GDE,204,0.51
T500,10,3450-3500,dev,LEVY,10,0.025
T500,10,3450-3500,dev,RESAMPLE,23,0.0575
T500,10,3500-3550,offload,GA,249,0.6225
T500,10,3500-3550,offload,DE,137,0.3425
T500,10,3500-3550,offload,BITFLIP,14,0.035
T500,10,3500-3550,offload,RESAMPLE,0,0.0
T500,10,3500-3550,seq,GA,139,0.3475
T500,10,3500-3550,seq,SWAP,214,0.535
T500,10,3500-3550,seq,VNS,47,0.1175
T500,10,3500-3550,seq,RESAMPLE,0,0.0
T500,10,3500-3550,dev,DE,71,0.1775
T500,10,3500-3550,dev,GDE,313,0.7825
T500,10,3500-3550,dev,LEVY,9,0.0225
T500,10,3500-3550,dev,RESAMPLE,7,0.0175
T500,10,3550-3600,offload,GA,256,0.64
T500,10,3550-3600,offload,DE,130,0.325
T500,10,3550-3600,offload,BITFLIP,14,0.035
T500,10,3550-3600,offload,RESAMPLE,0,0.0
T500,10,3550-3600,seq,GA,93,0.2325
T500,10,3550-3600,seq,SWAP,248,0.62
T500,10,3550-3600,seq,VNS,59,0.1475
T500,10,3550-3600,seq,RESAMPLE,0,0.0
T500,10,3550-3600,dev,DE,48,0.12
T500,10,3550-3600,dev,GDE,326,0.815
T500,10,3550-3600,dev,LEVY,26,0.065
T500,10,3550-3600,dev,RESAMPLE,0,0.0
T500,10,3600-3650,offload,GA,246,0.615
T500,10,3600-3650,offload,DE,135,0.3375
T500,10,3600-3650,offload,BITFLIP,19,0.0475
T500,10,3600-3650,offload,RESAMPLE,0,0.0
T500,10,3600-3650,seq,GA,107,0.2675
T500,10,3600-3650,seq,SWAP,263,0.6575
T500,10,3600-3650,seq,VNS,30,0.075
T500,10,3600-3650,seq,RESAMPLE,0,0.0
T500,10,3600-3650,dev,DE,68,0.17
T500,10,3600-3650,dev,GDE,274,0.685
T500,10,3600-3650,dev,LEVY,12,0.03
T500,10,3600-3650,dev,RESAMPLE,46,0.115
T500,10,3650-3700,offload,GA,239,0.5975
T500,10,3650-3700,offload,DE,137,0.3425
T500,10,3650-3700,offload,BITFLIP,24,0.06
T500,10,3650-3700,offload,RESAMPLE,0,0.0
T500,10,3650-3700,seq,GA,148,0.37
T500,10,3650-3700,seq,SWAP,203,0.5075
T500,10,3650-3700,seq,VNS,49,0.1225
T500,10,3650-3700,seq,RESAMPLE,0,0.0
T500,10,3650-3700,dev,DE,51,0.1275
T500,10,3650-3700,dev,GDE,318,0.795
T500,10,3650-3700,dev,LEVY,27,0.0675
T500,10,3650-3700,dev,RESAMPLE,4,0.01
T500,10,3700-3750,offload,GA,257,0.6425
T500,10,3700-3750,offload,DE,132,0.33
T500,10,3700-3750,offload,BITFLIP,9,0.0225
T500,10,3700-3750,offload,RESAMPLE,2,0.005
T500,10,3700-3750,seq,GA,261,0.6525
T500,10,3700-3750,seq,SWAP,136,0.34
T500,10,3700-3750,seq,VNS,3,0.0075
T500,10,3700-3750,seq,RESAMPLE,0,0.0
T500,10,3700-3750,dev,DE,171,0.4275
T500,10,3700-3750,dev,GDE,203,0.5075
T500,10,3700-3750,dev,LEVY,2,0.005
T500,10,3700-3750,dev,RESAMPLE,24,0.06
T500,10,3750-3800,offload,GA,246,0.615
T500,10,3750-3800,offload,DE,149,0.3725
T500,10,3750-3800,offload,BITFLIP,2,0.005
T500,10,3750-3800,offload,RESAMPLE,3,0.0075
T500,10,3750-3800,seq,GA,397,0.9925
T500,10,3750-3800,seq,SWAP,1,0.0025
T500,10,3750-3800,seq,VNS,2,0.005
T500,10,3750-3800,seq,RESAMPLE,0,0.0
T500,10,3750-3800,dev,DE,297,0.7425
T500,10,3750-3800,dev,GDE,3,0.0075
T500,10,3750-3800,dev,LEVY,1,0.0025
T500,10,3750-3800,dev,RESAMPLE,99,0.2475
T500,10,3800-3850,offload,GA,263,0.6575
T500,10,3800-3850,offload,DE,118,0.295
T500,10,3800-3850,offload,BITFLIP,18,0.045
T500,10,3800-3850,offload,RESAMPLE,1,0.0025
T500,10,3800-3850,seq,GA,280,0.7
T500,10,3800-3850,seq,SWAP,92,0.23
T500,10,3800-3850,seq,VNS,28,0.07
T500,10,3800-3850,seq,RESAMPLE,0,0.0
T500,10,3800-3850,dev,DE,173,0.4325
T500,10,3800-3850,dev,GDE,142,0.355
T500,10,3800-3850,dev,LEVY,1,0.0025
T500,10,3800-3850,dev,RESAMPLE,84,0.21
T500,10,3850-3900,offload,GA,242,0.605
T500,10,3850-3900,offload,DE,153,0.3825
T500,10,3850-3900,offload,BITFLIP,3,0.0075
T500,10,3850-3900,offload,RESAMPLE,2,0.005
T500,10,3850-3900,seq,GA,397,0.9925
T500,10,3850-3900,seq,SWAP,1,0.0025
T500,10,3850-3900,seq,VNS,1,0.0025
T500,10,3850-3900,seq,RESAMPLE,1,0.0025
T500,10,3850-3900,dev,DE,293,0.7325
T500,10,3850-3900,dev,GDE,5,0.0125
T500,10,3850-3900,dev,LEVY,2,0.005
T500,10,3850-3900,dev,RESAMPLE,100,0.25
T500,10,3900-3950,offload,GA,265,0.6625
T500,10,3900-3950,offload,DE,120,0.3
T500,10,3900-3950,offload,BITFLIP,13,0.0325
T500,10,3900-3950,offload,RESAMPLE,2,0.005
T500,10,3900-3950,seq,GA,373,0.9325
T500,10,3900-3950,seq,SWAP,17,0.0425
T500,10,3900-3950,seq,VNS,8,0.02
T500,10,3900-3950,seq,RESAMPLE,2,0.005
T500,10,3900-3950,dev,DE,257,0.6425
T500,10,3900-3950,dev,GDE,45,0.1125
T500,10,3900-3950,dev,LEVY,0,0.0
T500,10,3900-3950,dev,RESAMPLE,98,0.245
T500,10,3950-4000,offload,GA,275,0.6875
T500,10,3950-4000,offload,DE,112,0.28
T500,10,3950-4000,offload,BITFLIP,12,0.03
T500,10,3950-4000,offload,RESAMPLE,1,0.0025
T500,10,3950-4000,seq,GA,290,0.725
T500,10,3950-4000,seq,SWAP,73,0.1825
T500,10,3950-4000,seq,VNS,36,0.09
T500,10,3950-4000,seq,RESAMPLE,1,0.0025
T500,10,3950-4000,dev,DE,160,0.4
T500,10,3950-4000,dev,GDE,142,0.355
T500,10,3950-4000,dev,LEVY,0,0.0
T500,10,3950-4000,dev,RESAMPLE,98,0.245
T500,10,4000-4050,offload,GA,287,0.7175
T500,10,4000-4050,offload,DE,103,0.2575
T500,10,4000-4050,offload,BITFLIP,10,0.025
T500,10,4000-4050,offload,RESAMPLE,0,0.0
T500,10,4000-4050,seq,GA,356,0.89
T500,10,4000-4050,seq,SWAP,40,0.1
T500,10,4000-4050,seq,VNS,4,0.01
T500,10,4000-4050,seq,RESAMPLE,0,0.0
T500,10,4000-4050,dev,DE,171,0.4275
T500,10,4000-4050,dev,GDE,128,0.32
