generation,block,config,intra_diversity,global_diversity,inter_diversity
5700,seq,noHI,0.02004159539025668,0.02004159539025668,0
5700,dev,noHI,0.07131702266976585,0.07131702266976585,0
5750,offload,noHI,0.00242098350393935,0.00242098350393935,0
5750,seq,noHI,0.02004159539025668,0.02004159539025668,0
5750,dev,noHI,0.07132674201054197,0.07132674201054197,0
5800,offload,noHI,0.002433795630432682,0.002433795630432682,0
5800,seq,noHI,0.02004159539025668,0.02004159539025668,0
5800,dev,noHI,0.07132328002490149,0.07132328002490149,0
5850,offload,noHI,0.002433778474449652,0.002433778474449652,0
5850,seq,noHI,0.02004159539025668,0.02004159539025668,0
5850,dev,noHI,0.07132477689958724,0.07132477689958724,0
5900,offload,noHI,0.00237066714117559,0.00237066714117559,0
5900,seq,noHI,0.02004159539025668,0.02004159539025668,0
5900,dev,noHI,0.07132617786093359,0.07132617786093359,0
5950,offload,noHI,0.002423619728503405,0.002423619728503405,0
5950,seq,noHI,0.02004159539025668,0.02004159539025668,0
5950,dev,noHI,0.07133082884091904,0.07133082884091904,0
6000,offload,noHI,0.002478681876452016,0.002478681876452016,0
6000,seq,noHI,0.02004159539025668,0.02004159539025668,0
6000,dev,noHI,0.07133850895114591,0.07133850895114591,0
6050,offload,noHI,0.002478090662553443,0.002478090662553443,0
6050,seq,noHI,0.02004159539025668,0.02004159539025668,0
6050,dev,noHI,0.0713482045030573,0.0713482045030573,0
6100,offload,noHI,0.002326634403295186,0.002326634403295186,0
6100,seq,noHI,0.02004159539025668,0.02004159539025668,0
6100,dev,noHI,0.07135135001523996,0.07135135001523996,0
6150,offload,noHI,0.002328620141354092,0.002328620141354092,0
6150,seq,noHI,0.0200576055861925,0.0200576055861925,0
6150,dev,noHI,0.07134110389794,0.07134110389794,0
6200,offload,noHI,0.00209437363226733,0.00209437363226733,0
6200,seq,noHI,0.0200576055861925,0.0200576055861925,0
6200,dev,noHI,0.07134572648156173,0.07134572648156173,0
6250,offload,noHI,0.002091922383938197,0.002091922383938197,0
6250,seq,noHI,0.02006386172265186,0.02006386172265186,0
6250,dev,noHI,0.07134542839927656,0.07134542839927656,0
6300,offload,noHI,0.002444035663782043,0.002444035663782043,0
6300,seq,noHI,0.02008450518150644,0.02008450518150644,0
6300,dev,noHI,0.07134573424558638,0.07134573424558638,0
6350,offload,noHI,0.002221369759485729,0.002221369759485729,0
6350,seq,noHI,0.02008450518150644,0.02008450518150644,0
6350,dev,noHI,0.07134573424558638,0.07134573424558638,0
6400,offload,noHI,0.001626457425141645,0.001626457425141645,0
6400,seq,noHI,0.02008450518150644,0.02008450518150644,0
6400,dev,noHI,0.07133951210603823,0.07133951210603823,0
6450,offload,noHI,0.001880139271638739,0.001880139271638739,0
6450,seq,noHI,0.02011631581110062,0.02011631581110062,0
6450,dev,noHI,0.0713305752474661,0.0713305752474661,0
6500,offload,noHI,0.002142662140115492,0.002142662140115492,0
6500,seq,noHI,0.02011631581110062,0.02011631581110062,0
6500,dev,noHI,0.07132830688604903,0.07132830688604903,0
6550,offload,noHI,0.002244153165415286,0.002244153165415286,0
6550,seq,noHI,0.02011631581110062,0.02011631581110062,0
6550,dev,noHI,0.07133919765446324,0.07133919765446324,0
6600,offload,noHI,0.002237850573909421,0.002237850573909421,0
6600,seq,noHI,0.02011631581110062,0.02011631581110062,0
6600,dev,noHI,0.07134768096033839,0.07134768096033839,0
6650,offload,noHI,0.002219836898255652,0.002219836898255652,0
6650,seq,noHI,0.02011631581110062,0.02011631581110062,0
6650,dev,noHI,0.07132994916708107,0.07132994916708107,0
6700,offload,noHI,0.00227025487940792,0.00227025487940792,0
6700,seq,noHI,0.02011631581110062,0.02011631581110062,0
6700,dev,noHI,0.07133135255633932,0.07133135255633932,0
6750,offload,noHI,0.002140569437580295,0.002140569437580295,0
6750,seq,noHI,0.02011631581110062,0.02011631581110062,0
6750,dev,noHI,0.07133127724828699,0.07133127724828699,0
6800,offload,noHI,0.002175675930149869,0.002175675930149869,0
6800,seq,noHI,0.02011631581110062,0.02011631581110062,0
6800,dev,noHI,0.07132998946518436,0.07132998946518436,0
6850,offload,noHI,0.002201838142175488,0.002201838142175488,0
6850,seq,noHI,0.02011631581110062,0.02011631581110062,0
6850,dev,noHI,0.07133149262137793,0.07133149262137793,0
6900,offload,noHI,0.002021119622379127,0.002021119622379127,0
6900,seq,noHI,0.02011631581110062,0.02011631581110062,0
6900,dev,noHI,0.07133130416543189,0.07133130416543189,0
6950,offload,noHI,0.002075663342309042,0.002075663342309042,0
6950,seq,noHI,0.02011631581110062,0.02011631581110062,0
6950,dev,noHI,0.07132386469292258,0.07132386469292258,0
7000,offload,noHI,0.002020873268452294,0.002020873268452294,0
7000,seq,noHI,0.02011631581110062,0.02011631581110062,0
7000,dev,noHI,0.07132183827651613,0.07132183827651613,0
7050,offload,noHI,0.002035948243088444,0.002035948243088444,0
7050,seq,noHI,0.02013833481031869,0.02013833481031869,0
7050,dev,noHI,0.07132182078816837,0.07132182078816837,0
7100,offload,noHI,0.002343331687495702,0.002343331687495702,0
7100,seq,noHI,0.02015712880152605,0.02015712880152605,0
7100,dev,noHI,0.07134273109810745,0.07134273109810745,0
7150,offload,noHI,0.002466052985359782,0.002466052985359782,0
7150,seq,noHI,0.02015712880152605,0.02015712880152605,0
7150,dev,noHI,0.07133875854597903,0.07133875854597903,0
7200,offload,noHI,0.002466052985359782,0.002466052985359782,0
7200,seq,noHI,0.02015712880152605,0.02015712880152605,0
7200,dev,noHI,0.07133167424718689,0.07133167424718689,0
7250,offload,noHI,0.002466052985359782,0.002466052985359782,0
7250,seq,noHI,0.02015712880152605,0.02015712880152605,0
7250,dev,noHI,0.07133292343509211,0.07133292343509211,0
7300,offload,noHI,0.002466052985359782,0.002466052985359782,0
7300,seq,noHI,0.02015712880152605,0.02015712880152605,0
7300,dev,noHI,0.07132715382665257,0.07132715382665257,0
7350,offload,noHI,0.002466052985359782,0.002466052985359782,0
7350,seq,noHI,0.02015712880152605,0.02015712880152605,0
7350,dev,noHI,0.07136028342089708,0.07136028342089708,0
7400,offload,noHI,0.002466052985359782,0.002466052985359782,0
7400,seq,noHI,0.02015712880152605,0.02015712880152605,0
7400,dev,noHI,0.07135890531557099,0.07135890531557099,0
7450,offload,noHI,0.002466052985359782,0.002466052985359782,0
7450,seq,noHI,0.02015712880152605,0.02015712880152605,0
7450,dev,noHI,0.07136844479422415,0.07136844479422415,0
7500,offload,noHI,0.002466052985359782,0.002466052985359782,0
7500,seq,noHI,0.02015712880152605,0.02015712880152605,0
7500,dev,noHI,0.07136868412584979,0.07136868412584979,0
7550,offload,noHI,0.002466052985359782,0.002466052985359782,0
7550,seq,noHI,0.02015712880152605,0.02015712880152605,0
7550,dev,noHI,0.07136996736187229,0.07136996736187229,0
7600,offload,noHI,0.002466052985359782,0.002466052985359782,0
7600,seq,noHI,0.02015712880152605,0.02015712880152605,0
7600,dev,noHI,0.0713670037623851,0.0713670037623851,0
7650,offload,noHI,0.002466052985359782,0.002466052985359782,0
7650,seq,noHI,0.02015712880152605,0.02015712880152605,0
7650,dev,noHI,0.07136619576250242,0.07136619576250242,0
7700,offload,noHI,0.002466052985359782,0.002466052985359782,0
