gen,GA,DE,GDE,CCHIHH (non-stable),CCHIHH (stable)
278,55.80028709677419,55.74641935483871,55.726173333333335,55.6662,55.616916129032255
279,55.80028709677419,55.74641935483871,55.726173333333335,55.6658,55.616706451612906
280,55.80028709677419,55.74611290322581,55.726173333333335,55.6657,55.61618709677419
281,55.80028709677419,55.745812903225804,55.72606,55.66560322580645,55.61582580645161
282,55.80028709677419,55.745641935483874,55.72606,55.6653870967742,55.61534516129032
283,55.80028709677419,55.74563225806452,55.72606,55.66507096774193,55.61484838709677
284,55.80028709677419,55.74563225806452,55.72605,55.664951612903224,55.61419032258065
285,55.80028709677419,55.74563225806452,55.72591666666667,55.66477096774194,55.61401612903226
286,55.80028709677419,55.74563225806452,55.72571,55.66477096774194,55.61374838709678
287,55.80028709677419,55.74543225806452,55.72557666666667,55.66474838709677,55.61341612903226
288,55.80028709677419,55.74543225806452,55.725566666666666,55.664470967741934,55.61266774193548
289,55.80028709677419,55.74543225806452,55.725566666666666,55.66433225806452,55.61251935483871
290,55.80028709677419,55.74543225806452,55.725566666666666,55.66433225806452,55.61251935483871
291,55.80028709677419,55.74543225806452,55.725566666666666,55.66396774193549,55.612390322580644
292,55.80028709677419,55.74543225806452,55.72542333333333,55.66396774193549,55.61193870967742
293,55.80027741935484,55.74543225806452,55.72517,55.66371935483871,55.6118
294,55.80027741935484,55.74524193548387,55.72490333333333,55.66347096774194,55.61127419354839
295,55.80027741935484,55.74522258064516,55.72479,55.66332580645161,55.611067741935486
296,55.80027741935484,55.74511290322581,55.72479,55.66328387096774,55.61074838709678
297,55.80027741935484,55.744906451612906,55.72456666666667,55.66304516129032,55.610274193548385
298,55.80027741935484,55.744906451612906,55.72456666666667,55.66304516129032,55.60946451612903
299,55.80027741935484,55.744906451612906,55.72456666666667,55.66303548387097,55.60891290322581
300,55.80027741935484,55.74476774193548,55.72435333333333,55.66303548387097,55.60886451612903
301,55.80027741935484,55.74476774193548,55.72435333333333,55.662906451612905,55.6087064516129
302,55.80027741935484,55.74476774193548,55.72435333333333,55.66261612903226,55.60783225806452
303,55.80027741935484,55.74476774193548,55.72435333333333,55.66237419354839,55.607635483870965
304,55.80027741935484,55.74473548387097,55.72435333333333,55.66236451612903,55.60716129032258
305,55.80027741935484,55.74469677419355,55.72435333333333,55.66235161290322,55.60696129032258
306,55.80027741935484,55.74469677419355,55.72435333333333,55.66199032258064,55.60648387096774
307,55.80027741935484,55.74469677419355,55.72422,55.66182903225806,55.60614516129032
308,55.80027741935484,55.74469677419355,55.72422,55.661809677419356,55.606003225806454
309,55.80015806451613,55.74469677419355,55.72422,55.66151612903226,55.605693548387094
310,55.80015806451613,55.74469677419355,55.72422,55.66141935483871,55.60523548387097
311,55.80015806451613,55.74433870967742,55.724086666666665,55.66141935483871,55.60493548387097
312,55.80015806451613,55.74433870967742,55.724086666666665,55.66121935483871,55.60429677419355
313,55.80015806451613,55.74427096774193,55.724086666666665,55.6612,55.60395806451613
314,55.80015806451613,55.74427096774193,55.724086666666665,55.6608129032258,55.60369032258065
315,55.80015806451613,55.74408387096774,55.72394333333333,55.6608129032258,55.60346451612903
316,55.80015806451613,55.74408387096774,55.72394333333333,55.66067419354839,55.60311612903226
317,55.80015806451613,55.744022580645165,55.72394333333333,55.66029677419355,55.602493548387095
318,55.80015806451613,55.744022580645165,55.72394333333333,55.660187096774195,55.602374193548386
319,55.80015806451613,55.744022580645165,55.72394333333333,55.66005483870968,55.6019
320,55.80015806451613,55.74337419354839,55.72371666666667,55.65999677419355,55.60186129032258
321,55.80015806451613,55.74303548387097,55.72360333333334,55.65976774193548,55.601503225806454
322,55.80015806451613,55.74297741935484,55.72360333333334,55.65948709677419,55.600632258064515
323,55.80004838709677,55.74284838709678,55.72360333333334,55.65903870967742,55.60025483870968
324,55.80004838709677,55.742787096774194,55.72348,55.65876129032258,55.599645161290326
325,55.79991935483871,55.742748387096775,55.723366666666664,55.65864193548387,55.59963548387097
326,55.79991935483871,55.742548387096775,55.723366666666664,55.65848387096774,55.5994
327,55.79991935483871,55.742548387096775,55.72335666666667,55.658393548387096,55.598851612903225
328,55.79991935483871,55.74244838709677,55.72325333333333,55.658393548387096,55.5984935483871
329,55.79991935483871,55.74244838709677,55.72325333333333,55.65813548387097,55.59837741935484
330,55.79991935483871,55.74244838709677,55.72325333333333,55.65813548387097,55.59815806451613
331,55.79991935483871,55.74244838709677,55.72325333333333,55.65813548387097,55.597832258064514
332,55.79991935483871,55.74216129032258,55.72311,55.657806451612906,55.59715806451613
333,55.79991935483871,55.742064516129034,55.72284333333333,55.657806451612906,55.59666129032258
334,55.79991935483871,55.742064516129034,55.72272,55.65772903225807,55.59618387096774
335,55.79991935483871,55.742064516129034,55.72272,55.65766129032258,55.5959935483871
336,55.79991935483871,55.74188387096774,55.72272,55.65756129032258,55.59567419354838
337,55.79991935483871,55.74188387096774,55.72272,55.65740967741935,55.595274193548384
338,55.79991935483871,55.74188387096774,55.72255333333333,55.65687419354839,55.5951
