gen,CCHIHH_stable_migration_gate mean,CCHIHH_stable_migration_gate var,GA mean,GA var,GDE mean,GDE var,GA-SLHH mean,GA-SLHH var,QPHH mean,QPHH var
7750,54.658069999999995,0.00023035209999998393,55.216210000000004,0.0067950768999999024,54.78315,0.00022131049999998278,55.71888,0.0003538376000000001,55.65764,0.003732678399999826
7800,54.658069999999995,0.00023035209999998393,55.214729999999996,0.006869642099999858,54.78315,0.00022131049999998278,55.71888,0.0003538376000000001,55.65764,0.003732678399999826
7850,54.657770000000006,0.0002492040999999846,55.21396,0.006715264400000085,54.78315,0.00022131049999998278,55.717380000000006,0.0003251596000000339,55.657579999999996,0.0037341315999998223
7900,54.65743,0.0002725280999999788,55.21208,0.0065564696000000935,54.78315,0.00022131049999998278,55.717380000000006,0.0003251596000000339,55.65755,0.0037286904999998998
7950,54.65743,0.0002725280999999788,55.21106999999999,0.006581208100000081,54.78315,0.00022131049999998278,55.71695,0.00032818250000003323,55.656780000000005,0.003667765599999943
8000,54.65709,0.0002824949000000086,55.209709999999994,0.0066540089000000635,54.78315,0.00022131049999998278,55.71695,0.00032818250000003323,55.65675,0.003662534499999893
8050,54.65709,0.0002824949000000086,55.208349999999996,0.006699106500000096,54.78315,0.00022131049999998278,55.71695,0.00032818250000003323,55.65632000000001,0.0036235635999998872
8100,54.65709,0.0002824949000000086,55.20801,0.006722960900000093,54.78315,0.00022131049999998278,55.71695,0.00032818250000003323,55.655179999999994,0.003625075600000003
8150,54.65709,0.0002824949000000086,55.20736000000001,0.0066060823999999265,54.78315,0.00022131049999998278,55.71695,0.00032818250000003323,55.655179999999994,0.003625075600000003
8200,54.65709,0.0002824949000000086,55.20545,0.006755950499999888,54.78315,0.00022131049999998278,55.71695,0.00032818250000003323,55.655179999999994,0.003625075600000003
8250,54.65709,0.0002824949000000086,55.204769999999996,0.006598680099999926,54.78315,0.00022131049999998278,55.7168,0.00033050000000003405,55.65481,0.003560950900000091
8300,54.65709,0.0002824949000000086,55.204769999999996,0.006598680099999926,54.78315,0.00022131049999998278,55.71646,0.0003374564000000309,55.65481,0.003560950900000091
8350,54.65709,0.0002824949000000086,55.20403,0.006610894099999935,54.78315,0.00022131049999998278,55.716150000000006,0.00034561250000003933,55.65481,0.003560950900000091
8400,54.65709,0.0002824949000000086,55.20363,0.006426598100000037,54.78315,0.00022131049999998278,55.71553,0.0003548381000000373,55.65481,0.003560950900000091
8450,54.656780000000005,0.00027120160000002264,55.2033,0.006466142000000072,54.78315,0.00022131049999998278,55.71553,0.0003548381000000373,55.65481,0.003560950900000091
8500,54.656780000000005,0.00027120160000002264,55.20185,0.006491182500000072,54.78315,0.00022131049999998278,55.71553,0.0003548381000000373,55.65444,0.0035289644000000746
8550,54.656780000000005,0.00027120160000002264,55.20031,0.006530504900000102,54.78315,0.00022131049999998278,55.71553,0.0003548381000000373,55.65444,0.0035289644000000746
8600,54.656780000000005,0.00027120160000002264,55.19911,0.006593754900000108,54.78315,0.00022131049999998278,55.71553,0.0003548381000000373,55.65438,0.0035187535999999776
8650,54.656780000000005,0.00027120160000002264,55.19868,0.006616841600000112,54.78315,0.00022131049999998278,55.71532,0.0003560456000000363,55.65400999999999,0.003585608900000015
8700,54.656780000000005,0.00027120160000002264,55.19828,0.006602425600000119,54.78315,0.00022131049999998278,55.71532,0.0003560456000000363,55.65400999999999,0.003585608900000015
8750,54.656780000000005,0.00027120160000002264,55.19673,0.006536952100000118,54.78315,0.00022131049999998278,55.71458,0.000381279600000025,55.65400999999999,0.003585608900000015
8800,54.656780000000005,0.00027120160000002264,55.19578,0.006464017599999853,54.78315,0.00022131049999998278,55.7143,0.00038544600000002744,55.65400999999999,0.003585608900000015
8850,54.656780000000005,0.00027120160000002264,55.19501,0.0063239909,54.78315,0.00022131049999998278,55.71424,0.0003887064000000202,55.65400999999999,0.003585608900000015
8900,54.656780000000005,0.00027120160000002264,55.19384,0.006406008399999996,54.78315,0.00022131049999998278,55.71387,0.00039470410000002514,55.65400999999999,0.003585608900000015
8950,54.65638,0.0002663056000000156,55.19384,0.006406008399999996,54.78315,0.00022131049999998278,55.71273,0.0004118041000000278,55.65400999999999,0.003585608900000015
9000,54.65638,0.0002663056000000156,55.193439999999995,0.006407400399999996,54.78315,0.00022131049999998278,55.71273,0.0004118041000000278,55.65400999999999,0.003585608900000015
9050,54.65638,0.0002663056000000156,55.19341000000001,0.006407620899999998,54.78315,0.00022131049999998278,55.712540000000004,0.0004163503999999992,55.65259,0.003689166899999987
9100,54.65638,0.0002663056000000156,55.1923,0.0064388660000000205,54.78315,0.00022131049999998278,55.712509999999995,0.00041696090000000515,55.65259,0.003689166899999987
9150,54.65638,0.0002663056000000156,55.191959999999995,0.0064419464000000275,54.78315,0.00022131049999998278,55.71205,0.00042835049999999706,55.65259,0.003689166899999987
9200,54.65638,0.0002663056000000156,55.19131,0.00645362690000002,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.65246,0.003667762399999978
9250,54.65638,0.0002663056000000156,55.19008,0.006524425600000034,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.6524,0.0036579860000000007
9300,54.65638,0.0002663056000000156,55.18753,0.006690930099999987,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.6524,0.0036579860000000007
9350,54.65638,0.0002663056000000156,55.1871,0.00671067999999999,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.65203,0.003599130099999968
9400,54.65638,0.0002663056000000156,55.1871,0.00671067999999999,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.65114,0.0037505143999999567
9450,54.65601,0.00026067690000000513,55.18596,0.00682188440000001,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.65114,0.0037505143999999567
9500,54.65601,0.00026067690000000513,55.18522,0.006825285600000055,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.650710000000004,0.003838642899999969
9550,54.65601,0.00026067690000000513,55.18461,0.006887828900000033,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.65068,0.0038339355999999236
9600,54.65601,0.00026067690000000513,55.18384,0.006956780400000027,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.64972,0.003698519599999938
9650,54.65601,0.00026067690000000513,55.18341,0.007020484900000038,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.64972,0.003698519599999938
9700,54.65601,0.00026067690000000513,55.18227,0.006890434099999868,54.78315,0.00022131049999998278,55.711890000000004,0.00043320490000000754,55.64932,0.0036387755999999724
9750,54.6557,0.0002506359999999942,55.18184,0.0069202383999999156,54.78315,0.00022131049999998278,55.71162,0.0004424415999999989,55.64855,0.003578238499999959
9800,54.655330000000006,0.00024358210000000443,55.181529999999995,0.006954298099999952,54.78315,0.00022131049999998278,55.71162,0.0004424415999999989,55.64824,0.0036237744000000094
9850,54.654959999999996,0.0002515704000000087,55.181129999999996,0.007015042099999919,54.78315,0.00022131049999998278,55.71051,0.00049220289999999,55.64824,0.0036237744000000094
9900,54.65493,0.0002512341000000134,55.180330000000005,0.007020050099999916,54.78315,0.00022131049999998278,55.71013000000001,0.00046471009999996286,55.64824,0.0036237744000000094
9950,54.6549,0.0002509140000000102,55.17993,0.007051754099999899,54.78315,0.00022131049999998278,55.71013000000001,0.00046471009999996286,55.64824,0.0036237744000000094
10000,54.6549,0.0002509140000000102,55.1783,0.007100565999999838,54.78315,0.00022131049999998278,55.70985,0.00045484849999996146,55.64778,0.003561233599999907
